NO2,PM2.5,PM10,O3,tavg,prcp,snow,wdir,wspd,pres,year,month,day,day_of_week,week_of_year,is_spring,is_summer,is_autumn,is_winter
0.29246067823762273,0.533753185360842,0.32131564099545784,0.45523691649094306,0.348314606741573,0.06626506024096385,0.0,0.5988857938718662,0.5748987854251013,0.7398945518453424,1970,1,1,3,1,0,0,0,1
0.17875143907219443,0.2902845330361882,0.31373929915286225,0.49811700642036816,0.4550561797752809,0.0,0.0,0.6685236768802229,0.6923076923076923,0.7398945518453424,1970,1,1,3,1,0,0,0,1
0.23469432432502044,0.20742324871111223,0.3927560998380412,0.5889944246451281,0.4382022471910112,0.3132530120481927,0.0,0.7019498607242339,0.7449392712550608,0.6906854130052729,1970,1,1,3,1,0,0,0,1
0.7174859827285581,0.32237558857398263,0.4587857557466949,0.2930809971155984,0.3174157303370786,0.0,0.0,0.6462395543175488,0.2793522267206478,0.727592267135325,1970,1,1,3,1,0,0,0,1
0.21207352596511198,0.21639657703684623,0.24771167280269848,0.5909317954991016,0.37078651685393255,0.22891566265060237,0.0,0.6350974930362117,0.6558704453441296,0.33919156414762597,1970,1,1,3,1,0,0,0,1
0.24727059193192383,0.19401136642280487,0.34729398966548813,0.5161462007608969,0.28089887640449435,0.2650602409638554,0.0,0.6462395543175488,0.46153846153846156,0.23022847100175525,1970,1,1,3,1,0,0,0,1
0.4900778064805253,0.1452121039056171,0.34729398966548813,0.41736146066020746,0.3146067415730337,0.3012048192771084,0.0,0.8579387186629527,0.3684210526315789,0.3040421792618595,1970,1,1,3,1,0,0,0,1
0.49562805360173695,0.24317378335511225,0.2942555376503395,0.32017531618219564,0.2443820224719101,0.10240963855421685,0.0,0.6824512534818942,0.23481781376518224,0.3796133567662565,1970,1,1,3,1,0,0,0,1
0.1767991943771232,0.16113813214475273,0.29100824406658576,0.42805982847579055,0.23033707865168537,0.0,0.0,0.07242339832869081,0.51417004048583,0.6151142355008794,1970,1,1,3,1,0,0,0,1
0.3745888825073209,0.5122060233970768,0.4252290356755791,0.3232599031603302,0.2191011235955056,0.0,0.0,0.16434540389972144,0.4898785425101214,0.7205623901581681,1970,1,1,3,1,0,0,0,1
0.6602656392056063,0.5671137294096101,0.5529572696755548,0.258299752559341,0.12640449438202245,0.0,0.0,0.1392757660167131,0.38056680161943324,0.5553602811950782,1970,1,1,3,1,0,0,0,1
0.962644647681645,0.6196097176396825,0.5269789210055245,0.24673616050246525,0.12078651685393257,0.0,0.0,0.07520891364902507,0.22267206477732793,0.5729349736379596,1970,1,1,3,1,0,0,0,1
0.5898618061439904,1.0,0.8094934627921042,0.13463909369926189,0.21067415730337077,0.0,0.0,0.5069637883008357,0.2591093117408907,0.5992970123022836,1970,1,1,3,1,0,0,0,1
0.7252563286982545,0.7515744451031576,0.6482105382795027,0.2852112099954092,0.20224719101123595,0.006024096385542168,0.0,0.479108635097493,0.5748987854251013,0.47275922671353143,1970,1,1,3,1,0,0,0,1
0.4176799194377124,0.5284703749802128,0.4068290584066342,0.351462941165714,0.2640449438202247,0.006024096385542168,0.0,0.5710306406685237,0.35222672064777333,0.4797891036906847,1970,1,1,3,1,0,0,0,1
0.5171697087858738,0.15863019396170427,0.26070084713771363,0.6428442875470267,0.31179775280898875,0.30722891566265054,0.0,0.6601671309192201,0.757085020242915,0.2583479789103684,1970,1,1,3,1,0,0,0,1
0.6130305894594239,0.22743709203326123,0.36461424181783497,0.5723848140152853,0.27247191011235955,0.0,0.0,0.713091922005571,0.4655870445344129,0.45518453427065,1970,1,1,3,1,0,0,0,1
0.483523106284013,0.2745230106432178,0.4057452741730564,0.4438119143014156,0.24157303370786515,0.0,0.0,0.4623955431754875,0.5384615384615384,0.4499121265377859,1970,1,1,3,1,0,0,0,1
0.4748410259844284,0.4488495454362043,0.43172362284308674,0.4138043207316005,0.23314606741573032,0.0,0.0,0.415041782729805,0.659919028340081,0.4833040421792596,1970,1,1,3,1,0,0,0,1
0.37997429630335516,0.3338972055733339,0.37868517082793807,0.455096401764326,0.3033707865168539,0.2108433734939759,0.0,0.5515320334261838,0.5870445344129556,0.4393673110720542,1970,1,1,3,1,0,0,0,1
0.4974309180958661,0.37757816355605767,0.4631148040055366,0.42848522237417913,0.28089887640449435,0.0,0.0,0.6963788300835655,0.30769230769230765,0.669595782073813,1970,1,1,3,1,0,0,0,1
0.5955759422327875,0.7507457081045513,0.7564529812184657,0.14139631216212703,0.2134831460674157,0.0,0.0,0.30362116991643456,0.16194331983805665,0.6783831282952555,1970,1,1,3,1,0,0,0,1
0.9632988299409433,0.705014324424152,0.6502671575492134,0.18818290397743292,0.20224719101123595,0.0,0.0,0.43454038997214484,0.24696356275303644,0.6942003514938442,1970,1,1,3,1,0,0,0,1
0.6030918267567412,0.709886180577757,0.9166541510559792,0.09995986668424706,0.22191011235955055,0.0,0.0,0.415041782729805,0.2591093117408907,0.5975395430579944,1970,1,1,3,1,0,0,0,1
0.6293399884788373,0.7240163015981899,0.6628233594063947,0.10881806903892738,0.20505617977528087,0.0,0.0,0.15041782729805014,0.21052631578947367,0.6028119507908585,1970,1,1,3,1,0,0,0,1
0.8109232984178576,0.7302424857557596,0.6702921346490285,0.2973580344107091,0.1938202247191011,0.0,0.0,0.08913649025069638,0.30769230769230765,0.71001757469244,1970,1,1,3,1,0,0,0,1
0.541266280510262,0.7928281658839706,0.6655287608733595,0.3705026866223243,0.19101123595505615,0.0,0.0,0.15041782729805014,0.4736842105263158,0.6994727592267154,1970,1,1,3,1,0,0,0,1
0.5226710210136735,0.7834854753753371,0.6980016967108974,0.34553341218840133,0.17134831460674155,0.0,0.0,0.17548746518105848,0.562753036437247,0.669595782073813,1970,1,1,3,1,0,0,0,1
0.31418261987117246,0.5209869109216363,0.4934222009344087,0.46760798701104966,0.1741573033707865,0.0,0.0,0.21448467966573817,0.8906882591093118,0.7117750439367292,1970,1,1,3,1,0,0,0,1
0.19844387038949599,0.32956418366301754,0.2985845859091813,0.542821862936546,0.12640449438202245,0.0,0.0,0.20055710306406685,0.7813765182186234,0.7908611599296975,1970,1,1,3,1,0,0,0,1
0.3127660834829282,0.3575115542077802,0.40141622591421466,0.48081348402414925,0.09269662921348314,0.0,0.0,0.13370473537604458,0.5748987854251013,0.7978910369068544,1970,1,1,3,1,0,0,0,1
0.3558184876027311,0.32003215623709946,0.33647035423913885,0.4839452300543676,0.08988764044943819,0.0,0.0,0.14763231197771587,0.4008097165991903,0.6801405975395411,1970,1,1,3,1,0,0,0,1
0.42450504930834393,0.807537471638261,0.7261455842895936,0.40622518736098906,0.0,0.0,0.5,0.2116991643454039,0.7935222672064777,0.6274165202108932,1970,1,1,3,1,0,0,0,1
0.34293058199041393,0.6635731290563882,0.752123932959624,0.4933048582485513,0.050561797752808973,0.0,0.0,0.22841225626740946,0.5139676113360324,0.41652021089630864,1970,1,1,3,1,0,0,0,1
0.503225839684138,0.6894841448437763,0.640976244694396,0.4704952759141397,0.07865168539325841,0.0,0.0,0.23119777158774374,0.5150472334682861,0.24956063268892592,1970,1,1,3,1,0,0,0,1
0.694017838056409,0.689178722669009,0.6427081346057312,0.34068372926084445,0.13764044943820222,0.0,0.0,0.2618384401114206,0.6194331983805668,0.21089630931458458,1970,1,1,3,1,0,0,0,1
0.557010438585421,0.6847602404889239,0.6440070520392327,0.29701733432014454,0.3174157303370786,0.11445783132530118,0.0,0.34818941504178275,0.49797570850202433,0.15817223198594021,1970,1,1,3,1,0,0,0,1
0.65417195721545,0.3893294679632624,0.4544546779293632,0.4009395238090655,0.3679775280898876,0.0,0.0,0.3732590529247911,0.38259109311740896,0.12653778558874862,1970,1,1,3,1,0,0,0,1
0.964244046040008,0.5850417627577387,0.5074951595030017,0.25155889540026005,0.3455056179775281,0.0,0.0,0.3983286908077994,0.2672064777327935,0.09490333919156413,1970,1,1,3,1,0,0,0,1
0.9258559099185878,0.6989915481241677,0.6492922929545907,0.25140971880693375,0.3455056179775281,0.2108433734939759,0.0,0.4401114206128134,0.2834008097165992,0.1476274165202085,1970,1,1,3,1,0,0,0,1
0.37668020532051066,0.28389984387464035,0.3938398840716191,0.5117430851836845,0.3202247191011236,0.2831325301204819,0.0,0.5933147632311978,0.6680161943319839,0.22495606326889117,1970,1,1,3,1,0,0,0,1
0.5948422622343672,0.37160008318408827,0.4793512719243056,0.4237933779066578,0.3651685393258427,0.17469879518072287,0.0,0.5431754874651811,0.4251012145748988,0.3339191564147619,1970,1,1,3,1,0,0,0,1
0.431368811989564,0.37393420386930165,0.28505554901586705,0.3450704835342726,0.5028089887640449,0.2590361445783132,0.0,0.479108635097493,0.417004048582996,0.23550087873461933,1970,1,1,3,1,0,0,0,1
0.5754151095497732,0.37090170930885813,0.36461424181783497,0.28006028659229654,0.4719101123595505,0.07228915662650601,0.0,0.3983286908077994,0.340080971659919,0.1458699472759193,1970,1,1,3,1,0,0,0,1
0.41726783612476853,0.2292466563410796,0.2855954115741661,0.4500994671027114,0.4747191011235955,0.07228915662650601,0.0,0.4763231197771588,0.35627530364372473,0.10193321616871387,1970,1,1,3,1,0,0,0,1
0.46778409925026593,0.13375877235184386,0.28451365689907815,0.3798141933347898,0.3455056179775281,0.4277108433734939,0.0,0.7938718662952646,0.4008097165991903,0.28646748681897805,1970,1,1,3,1,0,0,0,1
0.6440630384447976,0.3787824705053433,0.40899256775681014,0.3702822902360551,0.348314606741573,0.0,0.0,0.41225626740947074,0.4008097165991903,0.4270650263620368,1970,1,1,3,1,0,0,0,1
0.6062028840680864,0.5350599204784947,0.48259856550805935,0.3548150835822016,0.3876404494382022,0.06024096385542168,0.0,0.3008356545961003,0.7813765182186234,0.21089630931458458,1970,1,1,3,1,0,0,0,1
0.5949452830626032,0.676274221933906,0.5432153889242933,0.2014682826501847,0.297752808988764,0.024096385542168672,0.0,0.23676880222841226,0.6923076923076923,0.29525483304042055,1970,1,1,3,1,0,0,0,1
0.18135013946444623,0.32473454033031535,0.43064186816799876,0.5733472436496486,0.148876404494382,0.0,0.0,0.20334261838440112,0.493859649122807,0.39894551845342363,1970,1,1,3,1,0,0,0,1
0.14654712816563686,0.2450236981534995,0.5020823270105821,0.6202772374804747,0.15730337078651685,0.0,0.0,0.22562674094707522,0.4634952766531715,0.4481546572934967,1970,1,1,3,1,0,0,0,1
0.2953581390317588,0.3311130217240833,0.43172362284308674,0.5943262848195011,0.1797752808988764,0.0,0.0,0.15041782729805014,0.7044534412955465,0.5166959578207369,1970,1,1,3,1,0,0,0,1
0.506787784820396,0.2953562793123035,0.4273945745842449,0.5664216000007699,0.2893258426966292,0.0,0.0,0.9777158774373259,0.5384615384615384,0.6520210896309315,1970,1,1,3,1,0,0,0,1
0.7093421862565064,0.39394183942367084,0.4836803201831473,0.441217204007172,0.28089887640449435,0.0,0.0,0.7966573816155988,0.2672064777327935,0.7557117750439346,1970,1,1,3,1,0,0,0,1
0.5604873915383842,0.5041917951933255,0.5010005723354941,0.4427532417036159,0.3623595505617977,0.19879518072289154,0.0,0.766016713091922,0.4331983805668017,0.54481546572935,1970,1,1,3,1,0,0,0,1
0.4138320915030997,0.5714467513199266,0.4815168108329714,0.5585614371769244,0.3595505617977528,0.0,0.0,0.5626740947075209,0.5222672064777328,0.36028119507908585,1970,1,1,3,1,0,0,0,1
0.45893718562550384,0.550545197205263,0.5248133820968587,0.441654147061173,0.3735955056179775,0.0,0.0,0.3064066852367688,0.2672064777327935,0.2987697715289954,1970,1,1,3,1,0,0,0,1
0.9561826662305452,0.9141807143278384,0.858202866548411,0.2558494067102519,0.3342696629213483,0.0,0.0,0.9777158774373259,0.21862348178137653,0.40070298769771284,1970,1,1,3,1,0,0,0,1
0.5951384471155455,0.4335505017428308,0.3386358931478046,0.30965692270823847,0.3146067415730337,0.09036144578313252,0.0,0.807799442896936,0.11740890688259108,0.5307557117750434,1970,1,1,3,1,0,0,0,1
0.6728341802503921,0.5999124704743045,0.5096586688531777,0.313400773985912,0.33707865168539325,0.10240963855421685,0.0,0.38997214484679665,0.35627530364372473,0.4481546572934967,1970,1,1,3,1,0,0,0,1
0.594237014868481,0.44100292696250815,0.3808507097366039,0.4273264570944057,0.3539325842696629,0.7469879518072289,0.0,0.6796657381615598,0.2834008097165992,0.28471001757468883,1970,1,1,3,1,0,0,0,1
0.5094482977095894,0.4627270103079984,0.38626151267053366,0.5072879984062165,0.3651685393258427,0.012048192771084336,0.0,0.6267409470752089,0.3441295546558704,0.33040421792618346,1970,1,1,3,1,0,0,0,1
0.32092018203780354,0.3330032870130394,0.32889401239654326,0.6133438943945211,0.4382022471910112,0.14457831325301201,0.0,0.37047353760445684,0.5465587044534413,0.2636203866432325,1970,1,1,3,1,0,0,0,1
0.35908167233710475,0.3168444674821604,0.34945952857415397,0.5527753102151318,0.3904494382022472,0.6024096385542168,0.0,0.4623955431754875,0.21052631578947367,0.24077328646748342,1970,1,1,3,1,0,0,0,1
0.4397263766802053,0.9176167137939704,0.6265612378683141,0.5165475339184264,0.3258426966292135,0.04216867469879517,0.0,0.8885793871866295,0.19433198380566802,0.3901581722319847,1970,1,1,3,1,0,0,0,1
0.3388303530266232,0.7479708359069704,0.3386358931478046,0.5334420237200407,0.3904494382022472,0.06626506024096385,0.0,0.40668523676880225,0.4008097165991903,0.3637961335676607,1970,1,1,3,1,0,0,0,1
0.2926976261425654,0.27889017527632326,0.33647035423913885,0.5744617371662414,0.5421348314606741,0.1506024096385542,0.0,0.5376044568245125,0.5991902834008097,0.22495606326889117,1970,1,1,3,1,0,0,0,1
0.29644243324894215,0.21314681060410895,0.2823481179904124,0.6158558357402094,0.4747191011235955,0.29518072289156627,0.0,0.5236768802228412,0.49797570850202433,0.24253075571177263,1970,1,1,3,1,0,0,0,1
0.24145506617800452,0.21077233942832668,0.4144054002492298,0.6801807827825188,0.3623595505617977,0.14457831325301201,0.0,0.7270194986072424,0.5910931174089069,0.4253075571177476,1970,1,1,3,1,0,0,0,1
0.4493304933925017,0.3702374781564171,0.40899256775681014,0.5296250277901556,0.42134831460674155,0.0,0.0,0.3649025069637883,0.631578947368421,0.5782073813708237,1970,1,1,3,1,0,0,0,1
0.4649896592843659,0.41545485866464704,0.47502222366546376,0.5181673029930599,0.5758426966292135,0.0,0.0,0.4233983286908078,0.5587044534412955,0.4200351493848835,1970,1,1,3,1,0,0,0,1
0.538844690091886,0.67718055602976,0.718569242446998,0.35834623791068076,0.6123595505617977,0.0,0.0,0.924791086350975,0.1700404858299595,0.3813708260105422,1970,1,1,3,1,0,0,0,1
0.8276538809233757,0.862181347520152,0.7326401714571011,0.3449501798299772,0.5393258426966292,0.0,0.0,0.022284122562674095,0.32793522267206476,0.3550087873462182,1970,1,1,3,1,0,0,0,1
0.48984343409628844,0.8679204288325982,0.6417159511119951,0.4035380838218466,0.6179775280898876,0.0,0.0,0.3008356545961003,0.29554655870445345,0.30052724077328463,1970,1,1,3,1,0,0,0,1
0.6409492339113659,0.9447291395723468,0.891757557061037,0.3619293634394155,0.5140449438202247,0.12650602409638553,0.0,0.2298050139275766,0.3319838056680162,0.30052724077328463,1970,1,1,3,1,0,0,0,1
0.5762933621104847,0.9672509210775443,0.9318068347411703,0.2330658099759681,0.4831460674157303,0.012048192771084336,0.0,0.15877437325905291,0.3684210526315789,0.30052724077328463,1970,1,1,3,1,0,0,0,1
0.5570645245202449,0.7816448722286197,0.7921732106397574,0.3201320068486493,0.4634831460674157,0.0,0.0,0.6824512534818942,0.19433198380566802,0.3778558875219673,1970,1,1,3,1,0,0,0,1
0.42527255447870177,0.5632864336477568,0.612490308858211,0.49882246734235647,0.5084269662921348,0.06024096385542168,0.0,0.7938718662952646,0.16194331983805665,0.5518453427064998,1970,1,1,3,1,0,0,0,1
0.2857978061714627,0.6789156271242205,0.5421316046907155,0.5433309882131243,0.5393258426966292,0.3975903614457831,0.0,0.40668523676880225,0.17813765182186236,0.47627416520210986,1970,1,1,3,1,0,0,0,1
0.26291688022025855,0.3274380231984282,0.43821821001059424,0.6261624946946066,0.5140449438202247,0.006024096385542168,0.0,0.6434540389972145,0.30769230769230765,0.5131810193321584,1970,1,1,3,1,0,0,0,1
0.47757622897409285,0.4842865878073233,0.5085769141780897,0.5836288794335525,0.5421348314606741,0.0,0.0,0.5013927576601671,0.32793522267206476,0.6731107205623879,1970,1,1,3,1,0,0,0,1
0.7273270473457971,0.6158571220167797,0.6417159511119951,0.5986110215516868,0.6376404494382023,0.0,0.0,0.40668523676880225,0.21862348178137653,0.7715289982425304,1970,1,1,3,1,0,0,0,1
0.9576326843879661,0.7630370883086005,0.8982521442285444,0.6047099381446474,0.7275280898876405,0.0,0.0,0.36211699164345407,0.4008097165991903,0.7117750439367292,1970,1,1,3,1,0,0,0,1
0.48054417318488035,0.5257902747040706,0.5735227858531655,0.44633059265454456,0.6938202247191012,0.0,0.0,0.7325905292479109,0.21862348178137653,0.6449912126537747,1970,1,1,3,1,0,0,0,1
0.3903639468309506,0.7624908047439761,0.6601179579394298,0.5397420881065833,0.6207865168539326,0.0,0.0,0.06685236768802229,0.23076923076923078,0.6326889279437609,1970,1,1,3,1,0,0,0,1
0.4025435842491456,0.6460858472206272,0.9350541283249242,0.6911967523774417,0.6853932584269663,0.0,0.0,0.4401114206128134,0.35222672064777333,0.46748681898066735,1970,1,1,3,1,0,0,0,1
0.26851863775558826,0.23280681116280805,0.4133236455741418,0.5562641176396991,0.5589887640449438,0.0,0.0,0.7047353760445683,0.46153846153846156,0.5026362038664303,1970,1,1,3,1,0,0,0,1
0.22672051221955794,0.32096952917185273,0.41115810666547603,0.5744357515661136,0.5421348314606741,0.006024096385542168,0.0,0.637883008356546,0.6072874493927126,0.5061511423550087,1970,1,1,3,1,0,0,0,1
0.14910204470588842,0.17567051651731813,0.3613669482340811,0.6359532913649851,0.5140449438202247,0.3132530120481927,0.0,0.7103064066852368,0.6356275303643725,0.4270650263620368,1970,1,1,3,1,0,0,0,1
0.15304001586520755,0.1651638695499679,0.4068290584066342,0.6908069683755247,0.4775280898876404,0.30722891566265054,0.0,0.713091922005571,0.6194331983805668,0.5061511423550087,1970,1,1,3,1,0,0,0,1
0.39641642048981257,0.26102111572210307,0.455538462162941,0.5544557123567303,0.4719101123595505,0.006024096385542168,0.0,0.3983286908077994,0.29149797570850206,0.4569420035149392,1970,1,1,3,1,0,0,0,1
0.4097009562908381,0.33542431644717036,0.396003393421795,0.4522447227577074,0.5224719101123595,0.03012048192771084,0.0,0.5877437325905293,0.38866396761133604,0.41124780316344456,1970,1,1,3,1,0,0,0,1
0.4597098418372735,0.6419918243698339,0.505329620594336,0.3691552851342156,0.4382022471910112,0.15863453815261042,0.0,0.06963788300835655,0.29959514170040485,0.40421792618629127,1970,1,1,3,1,0,0,0,1
0.28714995454205955,0.18397650980672117,0.21632049164024858,0.5657681102790372,0.4550561797752809,0.15662650602409636,0.0,0.6016713091922006,0.5263157894736842,0.2214411247803163,1970,1,1,3,1,0,0,0,1
0.13571963911803867,0.180056304453763,0.3397176478228926,0.7224189321458235,0.4129213483146067,0.5542168674698794,0.0,0.6713091922005571,0.6842105263157895,0.3743409490333889,1970,1,1,3,1,0,0,0,1
0.2883192409425376,0.2852996955089904,0.4068290584066342,0.6225091118025633,0.4831460674157303,0.012048192771084336,0.0,0.4986072423398329,0.5263157894736842,0.4411247803163434,1970,1,1,3,1,0,0,0,1
0.6503988193813084,0.14941165880866727,0.3830142190867799,0.49642120540461987,0.4831460674157303,0.0,0.0,0.8551532033426184,0.2834008097165992,0.5588752196836531,1970,1,1,3,1,0,0,0,1
0.6606648449150206,0.24185152881800998,0.37976692550302604,0.5503490251069019,0.5140449438202247,0.0,0.0,0.13370473537604458,0.20647773279352227,0.669595782073813,1970,1,1,3,1,0,0,0,1
0.35007250090787106,0.3632195966813273,0.43821821001059424,0.6623277130650785,0.5955056179775281,0.0,0.0,0.17270194986072424,0.3319838056680162,0.6977152899824226,1970,1,1,3,1,0,0,0,1
0.3542422689307211,0.3713393569373357,0.472856684756798,0.7649871948737148,0.6685393258426966,0.0,0.0,0.25348189415041783,0.29149797570850206,0.6572934973637956,1970,1,1,3,1,0,0,0,1
0.4758866873910233,0.4007300334909072,0.5442971435993814,0.7239876924498357,0.6882022471910112,0.0,0.0,0.3008356545961003,0.23076923076923078,0.5834797891036878,1970,1,1,3,1,0,0,0,1
0.8188430245884961,0.4132169583800209,0.7402165132996967,0.7806940465065247,0.7219101123595506,0.0,0.0,0.3286908077994429,0.271255060728745,0.44463971880491826,1970,1,1,3,1,0,0,0,1
0.8965387577233427,0.7927505687867228,0.5247771883037897,0.45242180981043023,0.6882022471910112,0.0,0.0,0.8969359331476323,0.24291497975708504,0.3760984182776781,1970,1,1,3,1,0,0,0,1
0.35695686775473834,0.34977667555412084,0.3970871776553728,0.4888054997079026,0.5337078651685393,0.10240963855421685,0.0,0.7855153203342619,0.340080971659919,0.4622144112477997,1970,1,1,3,1,0,0,0,1
0.4578966752603208,0.46713452543167266,0.5129059624369315,0.5729420607735817,0.5252808988764045,0.0,0.0,0.3064066852367688,0.21052631578947367,0.5940246045694195,1970,1,1,3,1,0,0,0,1
0.43637819976253706,0.503577226183123,0.6103247699495451,0.6849611707764016,0.6573033707865168,0.0,0.0,0.3231197771587744,0.29554655870445345,0.4973637961335662,1970,1,1,3,1,0,0,0,1
0.3317270669197545,0.7004689968557656,0.613572063533299,0.6566772886817313,0.5589887640449438,0.14457831325301201,0.0,0.8245125348189415,0.31983805668016196,0.46572934973637814,1970,1,1,3,1,0,0,0,1
0.6602888188919595,0.5621257879985225,0.7791840363047422,0.6622295452423734,0.7022471910112359,0.0,0.0,0.019498607242339833,0.3927125506072875,0.4903339191564129,1970,1,1,3,1,0,0,0,1
0.578750408863912,0.42958994589930377,0.5865119601881806,0.7196442475099538,0.7303370786516854,0.0,0.0,0.08913649025069638,0.38056680161943324,0.5307557117750434,1970,1,1,3,1,0,0,0,1
0.5634492403501677,0.48084748445730147,0.768360400878393,0.6001422470999589,0.6179775280898876,0.006024096385542168,0.0,0.9860724233983287,0.5870445344129556,0.5764499121265345,1970,1,1,3,1,0,0,0,1
0.21667083042514115,0.343180922288059,0.6644470061982716,0.6455612264048345,0.5112359550561797,0.0,0.0,0.958217270194986,0.5384615384615384,0.6608084358523705,1970,1,1,3,1,0,0,0,1
