,NO2,PM2.5,PM10,O3,tavg,wdir,wspd,pres,year
54,0.3141826198711724,0.5209869109216363,0.4934222009344087,0.4676079870110496,0.1741573033707865,0.2144846796657381,0.8906882591093118,0.7117750439367292,0.0
55,0.1984438703894959,0.3295641836630175,0.2985845859091813,0.542821862936546,0.1264044943820224,0.2005571030640668,0.7813765182186234,0.7908611599296975,0.0
56,0.3127660834829282,0.3575115542077802,0.4014162259142146,0.4808134840241492,0.0926966292134831,0.1337047353760445,0.5748987854251013,0.7978910369068544,0.0
57,0.3558184876027311,0.3200321562370994,0.3364703542391388,0.4839452300543676,0.0898876404494381,0.1476323119777158,0.4008097165991903,0.6801405975395411,0.0
58,0.4245050493083439,0.807537471638261,0.7261455842895936,0.406225187360989,0.0,0.2116991643454039,0.7935222672064777,0.6274165202108932,0.0
59,0.3429305819904139,0.6635731290563882,0.752123932959624,0.4933048582485513,0.0505617977528089,0.2284122562674094,0.5139676113360324,0.4165202108963086,0.0
60,0.503225839684138,0.6894841448437763,0.640976244694396,0.4704952759141397,0.0786516853932584,0.2311977715877437,0.5150472334682861,0.2495606326889259,0.0
61,0.694017838056409,0.689178722669009,0.6427081346057312,0.3406837292608444,0.1376404494382022,0.2618384401114206,0.6194331983805668,0.2108963093145845,0.0
62,0.557010438585421,0.6847602404889239,0.6440070520392327,0.2970173343201445,0.3174157303370786,0.3481894150417827,0.4979757085020243,0.1581722319859402,0.0
63,0.65417195721545,0.3893294679632624,0.4544546779293632,0.4009395238090655,0.3679775280898876,0.3732590529247911,0.3825910931174089,0.1265377855887486,0.0
64,0.964244046040008,0.5850417627577387,0.5074951595030017,0.25155889540026,0.3455056179775281,0.3983286908077994,0.2672064777327935,0.0949033391915641,0.0
65,0.9258559099185878,0.6989915481241677,0.6492922929545907,0.2514097188069337,0.3455056179775281,0.4401114206128134,0.2834008097165992,0.1476274165202085,0.0
66,0.3766802053205106,0.2838998438746403,0.3938398840716191,0.5117430851836845,0.3202247191011236,0.5933147632311978,0.6680161943319839,0.2249560632688911,0.0
67,0.5948422622343672,0.3716000831840882,0.4793512719243056,0.4237933779066578,0.3651685393258427,0.5431754874651811,0.4251012145748988,0.3339191564147619,0.0
68,0.431368811989564,0.3739342038693016,0.285055549015867,0.3450704835342726,0.5028089887640449,0.479108635097493,0.417004048582996,0.2355008787346193,0.0
69,0.5754151095497732,0.3709017093088581,0.3646142418178349,0.2800602865922965,0.4719101123595505,0.3983286908077994,0.340080971659919,0.1458699472759193,0.0
70,0.4172678361247685,0.2292466563410796,0.2855954115741661,0.4500994671027114,0.4747191011235955,0.4763231197771588,0.3562753036437247,0.1019332161687138,0.0
71,0.4677840992502659,0.1337587723518438,0.2845136568990781,0.3798141933347898,0.3455056179775281,0.7938718662952646,0.4008097165991903,0.286467486818978,0.0
72,0.6440630384447976,0.3787824705053433,0.4089925677568101,0.3702822902360551,0.348314606741573,0.4122562674094707,0.4008097165991903,0.4270650263620368,0.0
73,0.6062028840680864,0.5350599204784947,0.4825985655080593,0.3548150835822016,0.3876404494382022,0.3008356545961003,0.7813765182186234,0.2108963093145845,0.0
74,0.5949452830626032,0.676274221933906,0.5432153889242933,0.2014682826501847,0.297752808988764,0.2367688022284122,0.6923076923076923,0.2952548330404205,0.0
75,0.1813501394644462,0.3247345403303153,0.4306418681679987,0.5733472436496486,0.148876404494382,0.2033426183844011,0.493859649122807,0.3989455184534236,0.0
76,0.1465471281656368,0.2450236981534995,0.5020823270105821,0.6202772374804747,0.1573033707865168,0.2256267409470752,0.4634952766531715,0.4481546572934967,0.0
77,0.2953581390317588,0.3311130217240833,0.4317236228430867,0.5943262848195011,0.1797752808988764,0.1504178272980501,0.7044534412955465,0.5166959578207369,0.0
78,0.506787784820396,0.2953562793123035,0.4273945745842449,0.5664216000007699,0.2893258426966292,0.977715877437326,0.5384615384615384,0.6520210896309315,0.0
79,0.7093421862565064,0.3939418394236708,0.4836803201831473,0.441217204007172,0.2808988764044943,0.7966573816155988,0.2672064777327935,0.7557117750439346,0.0
80,0.5604873915383842,0.5041917951933255,0.5010005723354941,0.4427532417036159,0.3623595505617977,0.766016713091922,0.4331983805668017,0.54481546572935,0.0
81,0.4138320915030997,0.5714467513199266,0.4815168108329714,0.5585614371769244,0.3595505617977528,0.5626740947075209,0.5222672064777328,0.3602811950790858,0.0
82,0.4589371856255038,0.550545197205263,0.5248133820968587,0.441654147061173,0.3735955056179775,0.3064066852367688,0.2672064777327935,0.2987697715289954,0.0
83,0.9561826662305452,0.9141807143278384,0.858202866548411,0.2558494067102519,0.3342696629213483,0.977715877437326,0.2186234817813765,0.4007029876977128,0.0
84,0.5951384471155455,0.4335505017428308,0.3386358931478046,0.3096569227082384,0.3146067415730337,0.807799442896936,0.117408906882591,0.5307557117750434,0.0
85,0.6728341802503921,0.5999124704743045,0.5096586688531777,0.313400773985912,0.3370786516853932,0.3899721448467966,0.3562753036437247,0.4481546572934967,0.0
86,0.594237014868481,0.4410029269625081,0.3808507097366039,0.4273264570944057,0.3539325842696629,0.6796657381615598,0.2834008097165992,0.2847100175746888,0.0
87,0.5094482977095894,0.4627270103079984,0.3862615126705336,0.5072879984062165,0.3651685393258427,0.6267409470752089,0.3441295546558704,0.3304042179261834,0.0
88,0.3209201820378035,0.3330032870130394,0.3288940123965432,0.6133438943945211,0.4382022471910112,0.3704735376044568,0.5465587044534413,0.2636203866432325,0.0
89,0.3590816723371047,0.3168444674821604,0.3494595285741539,0.5527753102151318,0.3904494382022472,0.4623955431754875,0.2105263157894736,0.2407732864674834,0.0
90,0.4397263766802053,0.9176167137939704,0.6265612378683141,0.5165475339184264,0.3258426966292135,0.8885793871866295,0.194331983805668,0.3901581722319847,0.0
91,0.3388303530266232,0.7479708359069704,0.3386358931478046,0.5334420237200407,0.3904494382022472,0.4066852367688022,0.4008097165991903,0.3637961335676607,0.0
92,0.2926976261425654,0.2788901752763232,0.3364703542391388,0.5744617371662414,0.5421348314606741,0.5376044568245125,0.5991902834008097,0.2249560632688911,0.0
93,0.2964424332489421,0.2131468106041089,0.2823481179904124,0.6158558357402094,0.4747191011235955,0.5236768802228412,0.4979757085020243,0.2425307557117726,0.0
94,0.2414550661780045,0.2107723394283266,0.4144054002492298,0.6801807827825188,0.3623595505617977,0.7270194986072424,0.5910931174089069,0.4253075571177476,0.0
95,0.4493304933925017,0.3702374781564171,0.4089925677568101,0.5296250277901556,0.4213483146067415,0.3649025069637883,0.631578947368421,0.5782073813708237,0.0
96,0.4649896592843659,0.415454858664647,0.4750222236654637,0.5181673029930599,0.5758426966292135,0.4233983286908078,0.5587044534412955,0.4200351493848835,0.0
97,0.538844690091886,0.67718055602976,0.718569242446998,0.3583462379106807,0.6123595505617977,0.924791086350975,0.1700404858299595,0.3813708260105422,0.0
98,0.8276538809233757,0.862181347520152,0.7326401714571011,0.3449501798299772,0.5393258426966292,0.022284122562674,0.3279352226720647,0.3550087873462182,0.0
99,0.4898434340962884,0.8679204288325982,0.6417159511119951,0.4035380838218466,0.6179775280898876,0.3008356545961003,0.2955465587044534,0.3005272407732846,0.0
100,0.6409492339113659,0.9447291395723468,0.891757557061037,0.3619293634394155,0.5140449438202247,0.2298050139275766,0.3319838056680162,0.3005272407732846,0.0
101,0.5762933621104847,0.9672509210775444,0.9318068347411704,0.2330658099759681,0.4831460674157303,0.1587743732590529,0.3684210526315789,0.3005272407732846,0.0
102,0.5570645245202449,0.7816448722286197,0.7921732106397574,0.3201320068486493,0.4634831460674157,0.6824512534818942,0.194331983805668,0.3778558875219673,0.0
103,0.4252725544787017,0.5632864336477568,0.612490308858211,0.4988224673423564,0.5084269662921348,0.7938718662952646,0.1619433198380566,0.5518453427064998,0.0
104,0.2857978061714627,0.6789156271242205,0.5421316046907155,0.5433309882131243,0.5393258426966292,0.4066852367688022,0.1781376518218623,0.4762741652021098,0.0
105,0.2629168802202585,0.3274380231984282,0.4382182100105942,0.6261624946946066,0.5140449438202247,0.6434540389972145,0.3076923076923076,0.5131810193321584,0.0
106,0.4775762289740928,0.4842865878073233,0.5085769141780897,0.5836288794335525,0.5421348314606741,0.5013927576601671,0.3279352226720647,0.6731107205623879,0.0
107,0.7273270473457971,0.6158571220167797,0.6417159511119951,0.5986110215516868,0.6376404494382023,0.4066852367688022,0.2186234817813765,0.7715289982425304,0.0
108,0.957632684387966,0.7630370883086005,0.8982521442285444,0.6047099381446474,0.7275280898876405,0.362116991643454,0.4008097165991903,0.7117750439367292,0.0
109,0.4805441731848803,0.5257902747040706,0.5735227858531655,0.4463305926545445,0.6938202247191012,0.7325905292479109,0.2186234817813765,0.6449912126537747,0.0
110,0.3903639468309506,0.7624908047439761,0.6601179579394298,0.5397420881065833,0.6207865168539326,0.0668523676880222,0.2307692307692307,0.6326889279437609,0.0
111,0.4025435842491456,0.6460858472206272,0.9350541283249242,0.6911967523774417,0.6853932584269663,0.4401114206128134,0.3522267206477733,0.4674868189806673,0.0
112,0.2685186377555882,0.232806811162808,0.4133236455741418,0.5562641176396991,0.5589887640449438,0.7047353760445683,0.4615384615384615,0.5026362038664303,0.0
113,0.2267205122195579,0.3209695291718527,0.411158106665476,0.5744357515661136,0.5421348314606741,0.637883008356546,0.6072874493927126,0.5061511423550087,0.0
114,0.1491020447058884,0.1756705165173181,0.3613669482340811,0.6359532913649851,0.5140449438202247,0.7103064066852368,0.6356275303643725,0.4270650263620368,0.0
115,0.1530400158652075,0.1651638695499679,0.4068290584066342,0.6908069683755247,0.4775280898876404,0.713091922005571,0.6194331983805668,0.5061511423550087,0.0
116,0.3964164204898125,0.261021115722103,0.455538462162941,0.5544557123567303,0.4719101123595505,0.3983286908077994,0.291497975708502,0.4569420035149392,0.0
117,0.4097009562908381,0.3354243164471703,0.396003393421795,0.4522447227577074,0.5224719101123595,0.5877437325905293,0.388663967611336,0.4112478031634445,0.0
118,0.4597098418372735,0.6419918243698339,0.505329620594336,0.3691552851342156,0.4382022471910112,0.0696378830083565,0.2995951417004048,0.4042179261862912,0.0
119,0.2871499545420595,0.1839765098067211,0.2163204916402485,0.5657681102790372,0.4550561797752809,0.6016713091922006,0.5263157894736842,0.2214411247803163,0.0
120,0.1357196391180386,0.180056304453763,0.3397176478228926,0.7224189321458235,0.4129213483146067,0.6713091922005571,0.6842105263157895,0.3743409490333889,0.0
121,0.2883192409425376,0.2852996955089904,0.4068290584066342,0.6225091118025633,0.4831460674157303,0.4986072423398329,0.5263157894736842,0.4411247803163434,0.0
122,0.6503988193813084,0.1494116588086672,0.3830142190867799,0.4964212054046198,0.4831460674157303,0.8551532033426184,0.2834008097165992,0.5588752196836531,0.0
123,0.6606648449150206,0.2418515288180099,0.379766925503026,0.5503490251069019,0.5140449438202247,0.1337047353760445,0.2064777327935222,0.669595782073813,0.0
124,0.350072500907871,0.3632195966813273,0.4382182100105942,0.6623277130650785,0.5955056179775281,0.1727019498607242,0.3319838056680162,0.6977152899824226,0.0
125,0.3542422689307211,0.3713393569373357,0.472856684756798,0.7649871948737148,0.6685393258426966,0.2534818941504178,0.291497975708502,0.6572934973637956,0.0
126,0.4758866873910233,0.4007300334909072,0.5442971435993814,0.7239876924498357,0.6882022471910112,0.3008356545961003,0.2307692307692307,0.5834797891036878,0.0
127,0.8188430245884961,0.4132169583800209,0.7402165132996967,0.7806940465065247,0.7219101123595506,0.3286908077994429,0.271255060728745,0.4446397188049182,0.0
128,0.8965387577233427,0.7927505687867228,0.5247771883037897,0.4524218098104302,0.6882022471910112,0.8969359331476323,0.242914979757085,0.3760984182776781,0.0
129,0.3569568677547383,0.3497766755541208,0.3970871776553728,0.4888054997079026,0.5337078651685393,0.7855153203342619,0.340080971659919,0.4622144112477997,0.0
130,0.4578966752603208,0.4671345254316726,0.5129059624369315,0.5729420607735817,0.5252808988764045,0.3064066852367688,0.2105263157894736,0.5940246045694195,0.0
131,0.436378199762537,0.503577226183123,0.6103247699495451,0.6849611707764016,0.6573033707865168,0.3231197771587744,0.2955465587044534,0.4973637961335662,0.0
132,0.3317270669197545,0.7004689968557656,0.613572063533299,0.6566772886817313,0.5589887640449438,0.8245125348189415,0.3198380566801619,0.4657293497363781,0.0
133,0.6602888188919595,0.5621257879985225,0.7791840363047422,0.6622295452423734,0.7022471910112359,0.0194986072423398,0.3927125506072875,0.4903339191564129,0.0
134,0.578750408863912,0.4295899458993037,0.5865119601881806,0.7196442475099538,0.7303370786516854,0.0891364902506963,0.3805668016194332,0.5307557117750434,0.0
135,0.5634492403501677,0.4808474844573014,0.768360400878393,0.6001422470999589,0.6179775280898876,0.9860724233983288,0.5870445344129556,0.5764499121265345,0.0
136,0.2166708304251411,0.343180922288059,0.6644470061982716,0.6455612264048345,0.5112359550561797,0.958217270194986,0.5384615384615384,0.6608084358523705,0.0
137,0.2886205768651277,0.3895219087644369,0.5789356183455852,0.6164381056689991,0.4915730337078652,0.9220055710306406,0.4048582995951417,0.6660808435852346,0.0
138,0.4600420840083343,0.4544210170185953,0.5875937148632686,0.5675245443617503,0.5,0.8774373259052924,0.1862348178137652,0.6625659050966597,0.0
139,0.4387708584983169,0.6316558910164289,0.582722774487638,0.575035345228322,0.6123595505617977,0.1420612813370473,0.1983805668016194,0.6467486818980639,0.0
140,0.3003598002426141,0.3767214916024421,0.4755620862237629,0.7536497737809145,0.7191011235955056,0.2144846796657381,0.3927125506072875,0.5342706502636183,0.0
141,0.4702694767314582,0.3653550687975864,0.4685276364979562,0.7156578639644209,0.699438202247191,0.0835654596100278,0.2793522267206478,0.4850615114235488,0.0
142,0.5075372613458126,0.4698411121836754,0.5659464440105699,0.7344339037012156,0.7134831460674157,0.1114206128133704,0.271255060728745,0.5905096660808447,0.0
143,0.4908298585266477,0.4489023114623328,0.5648626597769921,0.5901089181617208,0.699438202247191,0.192200557103064,0.3684210526315789,0.5940246045694195,0.0
144,0.840382104251927,0.6023986814701235,0.8830974309848635,0.5197514621712219,0.7668539325842696,0.2757660167130919,0.2955465587044534,0.5659050966608064,0.0
145,0.4557924748436015,0.5527396431154304,0.6059957216907035,0.7306063210453526,0.8258426966292135,0.2144846796657381,0.3157894736842105,0.5957820738137052,0.0
146,0.3405688295031048,0.397650980672115,0.6038301827820376,0.6555262228390326,0.7612359550561798,0.245125348189415,0.3765182186234818,0.5729349736379596,0.0
147,0.4330841087796925,0.494740468748545,0.6222321896094724,0.705444560684557,0.8117977528089888,0.181058495821727,0.242914979757085,0.5606326889279423,0.0
148,0.3619791331312408,0.7749466907941908,0.6575013834823705,0.9023653633123748,0.8061797752808989,0.0584958217270195,0.3198380566801619,0.4868189806678344,0.0
149,0.4440944597974095,0.7849877551780543,0.6431050485943954,0.592281121846479,0.7921348314606742,0.4763231197771588,0.1862348178137652,0.4850615114235488,0.0
150,0.552330717462803,0.5881984126737787,0.6383784098273928,0.4777260097571116,0.7528089887640449,0.988857938718663,0.2024291497975708,0.5096660808435836,0.0
151,0.6107950374867038,0.625165669802624,0.6676942997820254,0.4315370867447454,0.6825842696629213,0.8328690807799443,0.2226720647773279,0.5395430579964824,0.0
152,0.1894089437532033,0.705677314023037,0.5865119601881806,0.4970342730817093,0.6629213483146067,0.6657381615598886,0.3157894736842105,0.5694200351493848,0.0
153,0.3548526673380191,0.4798387221930802,0.4273945745842449,0.56734360759049,0.7275280898876405,0.766016713091922,0.1983805668016194,0.5764499121265345,0.0
154,0.4315181921905061,0.3524584312350043,0.5756883247618313,0.7027613068639519,0.6910112359550562,0.0612813370473537,0.3319838056680162,0.5184534270650261,0.0
155,0.3665068985322107,0.4041815523764887,0.5778518341120072,0.6449077366831016,0.6573033707865168,0.0779944289693593,0.340080971659919,0.5114235500878728,0.0
156,0.5277550988871175,0.4071395537235743,0.6860963066094602,0.6065183434276161,0.7387640449438202,0.0779944289693593,0.2348178137651822,0.4956063268892769,0.0
157,0.8820411516698388,0.4455221819062192,0.7910914559646695,0.4851848394234276,0.8089887640449438,0.0055710306406685,0.194331983805668,0.5026362038664303,0.0
158,0.7824972763868535,0.6332326640325039,0.8971703895534564,0.4357833262915565,0.7078651685393259,0.958217270194986,0.2307692307692307,0.5166959578207369,0.0
159,0.4189831329148971,0.3278011776135478,0.5388843111069618,0.606470221945898,0.7415730337078652,0.0139275766016713,0.3522267206477733,0.5008787346221446,0.0
160,0.2762632285182257,0.2834311574072637,0.4674438522643783,0.6603749433369552,0.7022471910112359,0.0250696378830083,0.3684210526315789,0.4903339191564129,0.0
161,0.18028644941291,0.2675268563553574,0.394921638746707,0.6099513299333902,0.6573033707865168,0.1030640668523676,0.417004048582996,0.4938488576449913,0.0
162,0.2196275281955129,0.2053529581565413,0.3548723610665735,0.5361772487409014,0.601123595505618,0.0501392757660167,0.388663967611336,0.5026362038664303,0.0
163,0.252251648977132,0.145528700062388,0.3472939896654881,0.5147468280725326,0.6039325842696629,0.9052924791086352,0.3238866396761133,0.5500878734622141,0.0
164,0.3423407877487631,0.2805010910151873,0.4447127971781018,0.3995083909427672,0.6207865168539326,0.5487465181058496,0.437246963562753,0.5026362038664303,0.0
165,0.3957725403133379,0.4665044370020206,0.6936726484520557,0.4668438178813651,0.7134831460674157,0.4623955431754875,0.1862348178137652,0.5342706502636183,0.0
166,0.2180178277543262,0.3714107462668036,0.4154871549243177,0.4921576421243901,0.6797752808988764,0.6908077994428969,0.3157894736842105,0.5131810193321584,0.0
167,0.1229502074581928,0.2152698671848083,0.412239861340564,0.5294075186927896,0.6235955056179775,0.6211699164345403,0.4615384615384615,0.5430579964850608,0.0
168,0.1954923236605361,0.2267169909708017,0.3375521089142268,0.4845746590352413,0.6544943820224719,0.6128133704735376,0.4979757085020243,0.5869947275922662,0.0
169,0.2307022672308773,0.251278024191671,0.3245629345792116,0.294126195698517,0.6853932584269663,0.6657381615598886,0.2955465587044534,0.6449912126537747,0.0
170,0.2334400457412477,0.2654782929880159,0.3256467188127894,0.265790342403591,0.7162921348314606,0.6183844011142061,0.3927125506072875,0.6168717047451651,0.0
171,0.2450221623556742,0.2001260176859304,0.4490438749954335,0.4386706151946465,0.5955056179775281,0.8133704735376045,0.5870445344129556,0.6010544815465693,0.0
172,0.1958374434351265,0.2496453812655776,0.5258951367719467,0.5142579138182759,0.5617977528089887,0.8746518105849582,0.5870445344129556,0.7082601054481543,0.0
173,0.2831141135959162,0.2977897242819941,0.4468783360867676,0.5252373110870932,0.6039325842696629,0.83008356545961,0.2591093117408907,0.7258347978910358,0.0
174,0.1818523660020964,0.260183067071827,0.3667777511680109,0.4763420359428971,0.598314606741573,0.9164345403899722,0.3076923076923076,0.6748681898066771,0.0
175,0.3316085929672832,0.2320339440742201,0.5126539589244422,0.3692717391199736,0.6544943820224719,0.947075208913649,0.3157894736842105,0.6924428822495585,0.0
176,0.3470514151198519,0.3229311837902767,0.517524899300073,0.5185003036465496,0.6320224719101123,0.0250696378830083,0.3117408906882591,0.7117750439367292,0.0
177,0.2344032904852538,0.4412357182542515,0.6157376024419647,0.642521873619515,0.696629213483146,0.0501392757660167,0.3684210526315789,0.688049209138839,0.0
178,0.2177396715180891,0.3332329744208928,0.455538462162941,0.750501666446912,0.7808988764044944,0.075208913649025,0.4251012145748988,0.6643233743409489,0.0
179,0.3210386559902748,0.2517032562845889,0.4858458590918131,0.7196721579693505,0.7359550561797753,0.0417827298050139,0.4412955465587045,0.6098418277680118,0.0
180,0.1893110739663791,0.2360845125505545,0.4089925677568101,0.7869662004336707,0.7780898876404495,0.1559888579387186,0.4251012145748988,0.5395430579964824,0.0
