NO2,PM2.5,PM10,O3,year,month,day,day_of_week,week_of_year,is_spring,is_summer,is_autumn,is_winter
0.6726841729764562,0.30868984657276016,0.5405010145700833,0.23170811864324434,0.0,0.09090909090909091,0.06666666666666668,0.0,0.09615384615384616,0.0,0.0,0.0,1.0
0.3885710340383421,0.29839503586950833,0.42777078894994913,0.415902927215416,0.0,0.09090909090909091,0.1,0.16666666666666666,0.09615384615384616,0.0,0.0,0.0,1.0
0.25938183240892043,0.12712991569356444,0.3657904883567859,0.5365523272262755,0.0,0.09090909090909091,0.13333333333333333,0.3333333333333333,0.09615384615384616,0.0,0.0,0.0,1.0
0.212959425559826,0.14873278525422842,0.4562352244711967,0.5697072403547828,0.0,0.09090909090909091,0.16666666666666669,0.5,0.09615384615384616,0.0,0.0,0.0,1.0
0.27207889346620334,0.06999266900560298,0.35809845029775,0.4961672520335426,0.0,0.09090909090909091,0.2,0.6666666666666666,0.09615384615384616,0.0,0.0,0.0,1.0
0.19730040735541188,0.08054668272503536,0.2745823904906936,0.5873977989443392,0.0,0.09090909090909091,0.23333333333333334,0.8333333333333333,0.09615384615384616,0.0,0.0,0.0,1.0
0.049817035281121275,0.11458082421322723,0.3571890371905172,0.7050817846592917,0.0,0.09090909090909091,0.26666666666666666,1.0,0.09615384615384616,0.0,0.0,0.0,1.0
0.4675657637338611,0.15136408860030373,0.37251858746918315,0.41954658596319755,0.0,0.09090909090909091,0.3,0.0,0.1153846153846154,0.0,0.0,0.0,1.0
0.3063128581620676,0.20199507776090486,0.38326212518353786,0.5202153997689015,0.0,0.09090909090909091,0.3333333333333333,0.16666666666666666,0.1153846153846154,0.0,0.0,0.0,1.0
0.30422314791374194,0.1753966591611248,0.39396866322115287,0.5247125796246603,0.0,0.09090909090909091,0.3666666666666667,0.3333333333333333,0.1153846153846154,0.0,0.0,0.0,1.0
0.3144645692849417,0.13435094517463478,0.38321928345257616,0.5829044294506696,0.0,0.09090909090909091,0.4,0.5,0.1153846153846154,0.0,0.0,0.0,1.0
0.3799866516305724,0.12717442530240353,0.3415790683091926,0.46414782680761196,0.0,0.09090909090909091,0.43333333333333335,0.6666666666666666,0.1153846153846154,0.0,0.0,0.0,1.0
0.05338427193850545,0.0969759648112269,0.3998399277143157,0.6939564799493984,0.0,0.09090909090909091,0.4666666666666667,0.8333333333333333,0.1153846153846154,0.0,0.0,0.0,1.0
0.22921451750247407,0.12936848719694194,0.46990563135079977,0.49500032864373017,0.0,0.09090909090909091,0.5,1.0,0.1153846153846154,0.0,0.0,0.0,1.0
0.5588179788727532,0.20908781484002725,0.44783824520269977,0.319870371481726,0.0,0.09090909090909091,0.5333333333333333,0.0,0.13461538461538464,0.0,0.0,0.0,1.0
0.7773791167061747,0.32553018798764205,0.5275472330083852,0.21117217216359024,0.0,0.09090909090909091,0.5666666666666667,0.16666666666666666,0.13461538461538464,0.0,0.0,0.0,1.0
0.6437619387355872,0.3118788291354663,0.4751732169076838,0.26592612279463385,0.0,0.09090909090909091,0.6,0.3333333333333333,0.13461538461538464,0.0,0.0,0.0,1.0
0.4857586706865205,0.23979159030214173,0.3575376130924329,0.35832740345733205,0.0,0.09090909090909091,0.6333333333333333,0.5,0.13461538461538464,0.0,0.0,0.0,1.0
0.19823019032933653,0.10589883227732105,0.38903212740351845,0.6560633815629915,0.0,0.09090909090909091,0.6666666666666666,0.6666666666666666,0.13461538461538464,0.0,0.0,0.0,1.0
0.247547812478424,0.18177724249882182,0.43553098430824233,0.548003417894794,0.0,0.09090909090909091,0.7,0.8333333333333333,0.13461538461538464,0.0,0.0,0.0,1.0
0.2717728015465697,0.23005445881552078,0.3751572486261435,0.49255121841090754,0.0,0.09090909090909091,0.7333333333333333,1.0,0.13461538461538464,0.0,0.0,0.0,1.0
0.5194264804032128,0.2515421270356601,0.4380080152983926,0.3659281232347307,0.0,0.09090909090909091,0.7666666666666667,0.0,0.15384615384615385,0.0,0.0,0.0,1.0
0.34134312213758033,0.204657799654396,0.43334410867778733,0.5028191916507346,0.0,0.09090909090909091,0.8,0.16666666666666666,0.15384615384615385,0.0,0.0,0.0,1.0
0.5412993947204897,0.2763601612818768,0.4532168297898029,0.4035116297013914,0.0,0.09090909090909091,0.8333333333333334,0.3333333333333333,0.15384615384615385,0.0,0.0,0.0,1.0
0.5606223101884882,0.33553175891501286,0.48830420744745073,0.3606212414350205,0.0,0.09090909090909091,0.8666666666666667,0.5,0.15384615384615385,0.0,0.0,0.0,1.0
0.558799567328715,0.3168743781745824,0.5185407327493875,0.3972997869055001,0.0,0.09090909090909091,0.9,0.6666666666666666,0.15384615384615385,0.0,0.0,0.0,1.0
0.38712112494534073,0.3420746714143583,0.45907446282311426,0.38346721993124205,0.0,0.1818181818181818,0.0,0.8333333333333333,0.15384615384615385,1.0,0.0,0.0,0.0
0.23688522703735243,0.33460229355396137,0.48975303689451977,0.5779147602948839,0.0,0.1818181818181818,0.03333333333333333,1.0,0.15384615384615385,1.0,0.0,0.0,0.0
0.3989068145727371,0.27024925380949893,0.4269509540074544,0.49378577572780297,0.0,0.1818181818181818,0.06666666666666668,0.0,0.17307692307692307,1.0,0.0,0.0,0.0
0.7745115187222388,0.3586767555113368,0.612013600302229,0.24433756378784283,0.0,0.1818181818181818,0.1,0.16666666666666666,0.17307692307692307,1.0,0.0,0.0,0.0
0.8208763894962141,0.45667382311357807,0.5769612749699133,0.2078095276198859,0.0,0.1818181818181818,0.13333333333333333,0.3333333333333333,0.17307692307692307,1.0,0.0,0.0,0.0
0.5519029865058724,0.776433471225847,0.8051519128832874,0.20451546959378683,0.0,0.1818181818181818,0.16666666666666669,0.5,0.17307692307692307,1.0,0.0,0.0,0.0
0.9455961888103841,0.866109860187464,0.9432288644215003,0.31253161409795865,0.0,0.1818181818181818,0.2,0.6666666666666666,0.17307692307692307,1.0,0.0,0.0,0.0
0.5503049411981312,0.7186495261035765,0.783248104253405,0.30662936322181356,0.0,0.1818181818181818,0.23333333333333334,0.8333333333333333,0.17307692307692307,1.0,0.0,0.0,0.0
0.5230512531357161,0.4967562095268018,0.9261311190649597,0.4496055798942434,0.0,0.1818181818181818,0.26666666666666666,1.0,0.17307692307692307,1.0,0.0,0.0,0.0
0.9043336171779706,0.4940109266726014,0.6683193188943717,0.310185383641544,0.0,0.1818181818181818,0.3,0.0,0.19230769230769235,1.0,0.0,0.0,0.0
0.393700950495961,0.6905613447138295,0.7963635159819129,0.39741123999660877,0.0,0.1818181818181818,0.3333333333333333,0.16666666666666666,0.19230769230769235,1.0,0.0,0.0,0.0
0.8879243285540033,0.9755118605016495,0.678905121144731,0.14699043313338458,0.0,0.1818181818181818,0.3666666666666667,0.3333333333333333,0.19230769230769235,1.0,0.0,0.0,0.0
0.5900129647955934,0.5035773507182629,0.6920974532538295,0.11598837458526591,0.0,0.1818181818181818,0.4,0.5,0.19230769230769235,1.0,0.0,0.0,0.0
0.9015143494971346,0.5151851948822678,0.7060440594747084,0.21674006376640956,0.0,0.1818181818181818,0.43333333333333335,0.6666666666666666,0.19230769230769235,1.0,0.0,0.0,0.0
0.3603967687740214,0.41875687280724727,0.7335380648779595,0.511967871026864,0.0,0.1818181818181818,0.4666666666666667,0.8333333333333333,0.19230769230769235,1.0,0.0,0.0,0.0
0.23260914593450094,0.36921767816934603,0.5702760175884778,0.4685183121239053,0.0,0.1818181818181818,0.5,1.0,0.19230769230769235,1.0,0.0,0.0,0.0
0.3066281558537203,0.28009635021207524,0.4546578698312425,0.4168517073756226,0.0,0.1818181818181818,0.5333333333333333,0.0,0.21153846153846156,1.0,0.0,0.0,0.0
0.28050677774964905,0.39524270827878727,0.5984736659669183,0.47817853261050763,0.0,0.1818181818181818,0.5666666666666667,0.16666666666666666,0.21153846153846156,1.0,0.0,0.0,0.0
0.2854180571218154,0.23018013300518408,0.5995953403775525,0.5567615351567821,0.0,0.1818181818181818,0.6,0.3333333333333333,0.21153846153846156,1.0,0.0,0.0,0.0
0.4325078824422913,0.3273105723412055,0.6350760830194851,0.5045414753150456,0.0,0.1818181818181818,0.6333333333333333,0.5,0.21153846153846156,1.0,0.0,0.0,0.0
0.22292237232744933,0.19161910247682884,0.4729668677631553,0.6886181626624523,0.0,0.1818181818181818,0.6666666666666666,0.6666666666666666,0.21153846153846156,1.0,0.0,0.0,0.0
0.27215484108536053,0.17283866575901974,0.4284231516714117,0.6509870266696769,0.0,0.1818181818181818,0.7,0.8333333333333333,0.21153846153846156,1.0,0.0,0.0,0.0
0.18456652321005274,0.1778158873121433,0.4175647202240233,0.6386900356173596,0.0,0.1818181818181818,0.7333333333333333,1.0,0.21153846153846156,1.0,0.0,0.0,0.0
0.711242549078272,0.09941875687280725,0.4554407050969976,0.4341097898680567,0.0,0.1818181818181818,0.7666666666666667,0.0,0.23076923076923078,1.0,0.0,0.0,0.0
0.7261927228372189,0.21369586846101485,0.635157871778594,0.3746205117506804,0.0,0.1818181818181818,0.8,0.16666666666666666,0.23076923076923078,1.0,0.0,0.0,0.0
0.9601436100434971,0.1682515578363094,0.49558145965672085,0.3348574781690067,0.0,0.1818181818181818,0.8333333333333334,0.3333333333333333,0.23076923076923078,1.0,0.0,0.0,0.0
0.7739177464270097,0.5912996805781013,0.8291140719507397,0.30789154566385557,0.0,0.1818181818181818,0.8666666666666667,0.5,0.23076923076923078,1.0,0.0,0.0,0.0
0.6860417481761064,0.6245954862020213,0.8716150164161722,0.37252481260162945,0.0,0.1818181818181818,0.9,0.6666666666666666,0.23076923076923078,1.0,0.0,0.0,0.0
0.569165266622172,0.848562601455726,0.970300943686492,0.43862602153426133,0.0,0.1818181818181818,0.9333333333333333,0.8333333333333333,0.23076923076923078,1.0,0.0,0.0,0.0
0.7103979194955238,0.6317222600408442,0.809601610849084,0.4458780931804997,0.0,0.1818181818181818,0.9666666666666667,1.0,0.23076923076923078,1.0,0.0,0.0,0.0
0.96635750615636,0.8893176938786198,0.6842258693950358,0.40898140448041426,0.0,0.1818181818181818,0.9999999999999999,0.0,0.25000000000000006,1.0,0.0,0.0,0.0
0.9820740604358932,0.4404112338761761,0.6845759382663639,0.32451043991582906,0.0,0.2727272727272727,0.0,0.16666666666666666,0.25000000000000006,1.0,0.0,0.0,0.0
0.9532001564981243,0.4395378855317589,0.6877261037263218,0.34320883927797446,0.0,0.2727272727272727,0.03333333333333333,0.3333333333333333,0.25000000000000006,1.0,0.0,0.0,0.0
0.8107983705783526,0.9590092684714878,0.6871151546781222,0.30285424698195507,0.0,0.2727272727272727,0.06666666666666668,0.5,0.25000000000000006,1.0,0.0,0.0,0.0
0.5253526961404801,0.7035136408860031,0.8592785452506047,0.3143853552543464,0.0,0.2727272727272727,0.1,0.6666666666666666,0.25000000000000006,1.0,0.0,0.0,0.0
0.4292099146164645,0.5974550976593183,0.5899208985858334,0.4179871952781993,0.0,0.2727272727272727,0.13333333333333333,0.8333333333333333,0.25000000000000006,1.0,0.0,0.0,0.0
0.4223907389933489,0.3303188982562706,0.40771696415704994,0.30318384330266945,0.0,0.2727272727272727,0.16666666666666669,1.0,0.25000000000000006,1.0,0.0,0.0,0.0
0.31481899150767534,0.18890663454992934,0.34431120233370593,0.3710683016930391,0.0,0.2727272727272727,0.2,0.0,0.2692307692307693,1.0,0.0,0.0,0.0
0.22784285747163474,0.12137770330418392,0.4526365190704123,0.6771632616318447,0.0,0.2727272727272727,0.23333333333333334,0.16666666666666666,0.2692307692307693,1.0,0.0,0.0,0.0
0.32312259786886377,0.25243493742472645,0.4509092183720921,0.6100408756593116,0.0,0.2727272727272727,0.26666666666666666,0.3333333333333333,0.2692307692307693,1.0,0.0,0.0,0.0
0.7508181629881936,0.48861077656176366,0.6840850758882844,0.37835561918860244,0.0,0.2727272727272727,0.3,0.5,0.2692307692307693,1.0,0.0,0.0,0.0
0.7108098777933765,0.32296957637325235,0.5798375129985707,0.44077411316203846,0.0,0.2727272727272727,0.3333333333333333,0.6666666666666666,0.2692307692307693,1.0,0.0,0.0,0.0
0.5191664173436744,0.36294182332303504,0.5157501781826537,0.5047358037815939,0.0,0.2727272727272727,0.3666666666666667,0.8333333333333333,0.2692307692307693,1.0,0.0,0.0,0.0
0.19788497387862192,0.2698434309053778,0.5344311202333706,0.6125461887329497,0.0,0.2727272727272727,0.4,1.0,0.2692307692307693,1.0,0.0,0.0,0.0
0.2134289199327979,0.13324867780279626,0.5336424429133935,0.6642518496926467,0.0,0.2727272727272727,0.43333333333333335,0.0,0.2884615384615385,1.0,0.0,0.0,0.0
0.4197555867528941,0.17298004922239096,0.5807780837283211,0.599729083255459,0.0,0.2727272727272727,0.4666666666666667,0.16666666666666666,0.2884615384615385,1.0,0.0,0.0,0.0
0.6167867252767485,0.2538958998795623,0.5491628336299799,0.44630294855344366,0.0,0.2727272727272727,0.5,0.3333333333333333,0.2884615384615385,1.0,0.0,0.0,0.0
0.5735011852431474,0.35892286746609414,0.580145194520932,0.5056455277303864,0.0,0.2727272727272727,0.5333333333333333,0.5,0.2884615384615385,1.0,0.0,0.0,0.0
0.2769786656233459,0.10701157249829818,0.500810098185458,0.7016134025676125,0.0,0.2727272727272727,0.5666666666666667,0.6666666666666666,0.2884615384615385,1.0,0.0,0.0,0.0
0.2428114427746197,0.3012672147457716,0.5050514295506681,0.6593936380289378,0.0,0.2727272727272727,0.6,0.8333333333333333,0.2884615384615385,1.0,0.0,0.0,0.0
0.23713378288186693,0.44717608350351723,0.9683633290361779,0.7009265848010372,0.0,0.2727272727272727,0.6333333333333333,1.0,0.2884615384615385,1.0,0.0,0.0,0.0
0.33744908057351963,0.8250458187149815,0.8801249420662955,0.5933791148338349,0.0,0.2727272727272727,0.6666666666666666,0.0,0.3076923076923077,1.0,0.0,0.0,0.0
0.5457296725046603,0.519293606325601,0.6914655377221441,0.4570110186145714,0.0,0.2727272727272727,0.7,0.16666666666666666,0.3076923076923077,1.0,0.0,0.0,0.0
0.8499896435064785,0.6227103733570719,0.6993717844359886,0.42632998307246645,0.0,0.2727272727272727,0.7333333333333333,0.3333333333333333,0.3076923076923077,1.0,0.0,0.0,0.0
0.975054659271363,0.9330235115463164,0.9308690250390443,0.31404337525684217,0.0,0.2727272727272727,0.7666666666666667,0.5,0.3076923076923077,1.0,0.0,0.0,0.0
0.38951922855630483,0.6567471330575484,0.6993386794620635,0.5528663925111144,0.0,0.2727272727272727,0.8,0.6666666666666666,0.3076923076923077,1.0,0.0,0.0,0.0
0.29014522105360063,0.4407550924228937,0.42478939394529497,0.645262910221201,0.0,0.2727272727272727,0.8333333333333334,0.8333333333333333,0.3076923076923077,1.0,0.0,0.0,0.0
0.26823318220524267,0.2809158506571713,0.4107548323525173,0.5527511290579166,0.0,0.2727272727272727,0.8666666666666667,1.0,0.3076923076923077,1.0,0.0,0.0,0.0
0.5523555269153759,0.39802324972508774,0.4896225643502272,0.37628373480260896,0.0,0.2727272727272727,0.9,0.0,0.3269230769230769,1.0,0.0,0.0,0.0
0.7806218498998873,0.6609388909252762,0.7533192604738295,0.26906967151821015,0.0,0.2727272727272727,0.9333333333333333,0.16666666666666666,0.3269230769230769,1.0,0.0,0.0,0.0
0.5028169662378311,0.43439362203487464,0.915654368493412,0.583539807329041,0.0,0.2727272727272727,0.9666666666666667,0.3333333333333333,0.3269230769230769,1.0,0.0,0.0,0.0
0.3460979033854227,0.9890087448290309,0.8726276391479948,0.6482835747674012,0.0,0.36363636363636365,0.0,0.5,0.3269230769230769,1.0,0.0,0.0,0.0
0.24608179328438928,0.2003508404461434,0.348429850560253,0.656448228133999,0.0,0.36363636363636365,0.03333333333333333,0.6666666666666666,0.3269230769230769,1.0,0.0,0.0,0.0
0.26780051092034707,0.18763680159187307,0.4196795438524063,0.6859547195621133,0.0,0.36363636363636365,0.06666666666666668,0.8333333333333333,0.3269230769230769,1.0,0.0,0.0,0.0
0.5113415111274768,0.33071948473582236,0.5117152660666227,0.5658292443385163,0.0,0.36363636363636365,0.1,1.0,0.3269230769230769,1.0,0.0,0.0,0.0
0.5770108858254125,0.5363460229355397,0.6142472123664603,0.6600042485537294,0.0,0.36363636363636365,0.13333333333333333,0.0,0.3461538461538462,1.0,0.0,0.0,0.0
0.35556373846401695,0.47913808451589257,0.47437090812785526,0.6330821352126039,0.0,0.36363636363636365,0.16666666666666669,0.16666666666666666,0.3461538461538462,1.0,0.0,0.0,0.0
0.1774803801983844,0.2531942189872755,0.585884039118395,0.677196602300125,0.0,0.36363636363636365,0.2,0.3333333333333333,0.3461538461538462,1.0,0.0,0.0,0.0
0.21951853812340338,0.21386081583494793,0.4259928571150378,0.535401597875342,0.0,0.36363636363636365,0.23333333333333334,0.5,0.3461538461538462,1.0,0.0,0.0,0.0
0.16040137166003082,0.1959391527465047,0.6251776958159208,0.6931191528803003,0.0,0.36363636363636365,0.26666666666666666,0.6666666666666666,0.3461538461538462,1.0,0.0,0.0,0.0
0.19056868656647719,0.28045504529507254,0.5321235088156597,0.5982687619847795,0.0,0.36363636363636365,0.3,0.8333333333333333,0.3461538461538462,1.0,0.0,0.0,0.0
0.07664725783065983,0.18943027700685974,0.5474920061224728,0.7149944416343024,0.0,0.36363636363636365,0.3333333333333333,1.0,0.3461538461538462,1.0,0.0,0.0,0.0
0.15634392764263194,0.17488610776561764,0.4193815990870816,0.6355626809326623,0.0,0.36363636363636365,0.3666666666666667,0.0,0.3653846153846154,1.0,0.0,0.0,0.0
0.4137327104094267,0.18399748651620676,0.47185298275815063,0.5774470383484367,0.0,0.36363636363636365,0.4,0.16666666666666666,0.3653846153846154,1.0,0.0,0.0,0.0
0.38464707371521945,0.17738650049746035,0.4898114574367403,0.6052664919615649,0.0,0.36363636363636365,0.43333333333333335,0.3333333333333333,0.3653846153846154,1.0,0.0,0.0,0.0
0.691526086856459,0.08004922239095147,0.5153957602265158,0.47178093466276866,0.0,0.36363636363636365,0.4666666666666667,0.5,0.3653846153846154,1.0,0.0,0.0,0.0
0.6785528526386043,0.0864455150023564,0.4550025510303436,0.4904831443870032,0.0,0.36363636363636365,0.5,0.6666666666666666,0.3653846153846154,1.0,0.0,0.0,0.0
0.5839244206117236,0.31875687280724724,0.5358526867607367,0.4917329431522554,0.0,0.36363636363636365,0.5333333333333333,0.8333333333333333,0.3653846153846154,1.0,0.0,0.0,0.0
0.42955513106717913,0.434665130648793,0.5915469370109714,0.6088539478685311,0.0,0.36363636363636365,0.5666666666666667,1.0,0.3653846153846154,1.0,0.0,0.0,0.0
0.5429288163678626,0.31787715347960416,0.5446099260395936,0.6820891072226365,0.0,0.36363636363636365,0.6,0.0,0.38461538461538464,1.0,0.0,0.0,0.0
0.41286046351062117,0.26861810755616067,0.493118060126422,0.736449637967972,0.0,0.36363636363636365,0.6333333333333333,0.16666666666666666,0.38461538461538464,1.0,0.0,0.0,0.0
0.38036178684034894,0.27271822799392575,0.46470230839035825,0.6198925668408954,0.0,0.36363636363636365,0.6666666666666666,0.3333333333333333,0.38461538461538464,1.0,0.0,0.0,0.0
0.23057697176129438,0.13899827197989215,0.37647755288032747,0.7427691234928827,0.0,0.36363636363636365,0.7,0.5,0.38461538461538464,1.0,0.0,0.0,0.0
0.39049734183332957,0.2324291773577002,0.47437480283067,0.5521043200932776,0.0,0.36363636363636365,0.7333333333333333,0.6666666666666666,0.38461538461538464,1.0,0.0,0.0,0.0
0.27083151135762124,0.27379954966748704,0.4304328183237978,0.5720763329837326,0.0,0.36363636363636365,0.7666666666666667,0.8333333333333333,0.38461538461538464,1.0,0.0,0.0,0.0
0.2532645969022577,0.2216787977169189,0.4363566613049591,0.5812011975968047,0.0,0.36363636363636365,0.8,1.0,0.38461538461538464,1.0,0.0,0.0,0.0
0.44277922257255303,0.3358040529926166,0.48114184897121426,0.565312940275432,0.0,0.36363636363636365,0.8333333333333334,0.0,0.4038461538461539,1.0,0.0,0.0,0.0
0.6115325308968723,0.42759857569251714,0.5708271180367581,0.461198606550584,0.0,0.36363636363636365,0.8666666666666667,0.16666666666666666,0.4038461538461539,1.0,0.0,0.0,0.0
0.4520034061356471,0.3223909514583443,0.41099240922421415,0.35183359386684115,0.0,0.36363636363636365,0.9,0.3333333333333333,0.4038461538461539,1.0,0.0,0.0,0.0
0.295466157280615,0.13342409802586797,0.34759248945509214,0.1585291621299543,0.0,0.36363636363636365,0.9333333333333333,0.5,0.4038461538461539,1.0,0.0,0.0,0.0
0.20268118110055006,0.2593627271299157,0.3353397544000405,0.4553401748384644,0.0,0.36363636363636365,0.9666666666666667,0.6666666666666666,0.4038461538461539,1.0,0.0,0.0,0.0
0.3446894202665071,0.27104780855631777,0.5065061010519591,0.5768040397458869,0.0,0.36363636363636365,0.9999999999999999,0.8333333333333333,0.4038461538461539,1.0,0.0,0.0,0.0
0.39628086810430135,0.42618212284652046,0.5408671166346651,0.6062428972469182,0.0,0.4545454545454545,0.0,1.0,0.4038461538461539,0.0,1.0,0.0,0.0
0.37579802536190193,0.41220348745876323,0.5322014028719538,0.581241206398741,0.0,0.4545454545454545,0.03333333333333333,0.0,0.42307692307692313,0.0,1.0,0.0,0.0
0.4773952268072082,0.4304131538985181,0.4924170136197757,0.4287438474559641,0.0,0.4545454545454545,0.06666666666666668,0.16666666666666666,0.42307692307692313,0.0,1.0,0.0,0.0
0.2541851741041633,0.3387495418128502,0.509806861687419,0.4024675904889552,0.0,0.4545454545454545,0.1,0.3333333333333333,0.42307692307692313,0.0,1.0,0.0,0.0
0.15262479574693333,0.17383882285175684,0.45068916766306144,0.5850077493238989,0.0,0.4545454545454545,0.13333333333333333,0.5,0.42307692307692313,0.0,1.0,0.0,0.0
0.3267174518423051,0.23850342985809292,0.4742053832582305,0.6482521392801655,0.0,0.4545454545454545,0.16666666666666669,0.6666666666666666,0.42307692307692313,0.0,1.0,0.0,0.0
0.39182067156106876,0.3967246164319004,0.5940005997842335,0.6264930665698835,0.0,0.4545454545454545,0.2,0.8333333333333333,0.42307692307692313,0.0,1.0,0.0,0.0
0.2445950611033118,0.2806592658532754,0.4317472805237596,0.6174034478061364,0.0,0.4545454545454545,0.23333333333333334,1.0,0.42307692307692313,0.0,1.0,0.0,0.0
0.22984741432878414,0.4128187673456565,0.5467344864250133,0.6111173029495061,0.0,0.4545454545454545,0.26666666666666666,0.0,0.44230769230769235,0.0,1.0,0.0,0.0
